plant	plot	no.vseeds	no.aborts	pattern.6	plant.height	nectar.rew	flw.sync	neigh.2m	nearest.tree.dist.cm	fruit.set
51	1	155	60	3	76.5	3.597	0.818	8	204.0	0.611
51	1	300	30	3	76.5	3.597	0.818	8	204.0	0.611
51	1	0	40	3	76.5	3.597	0.818	8	204.0	0.611
51	1	0	20	3	76.5	3.597	0.818	8	204.0	0.611
51	1	2	60	3	76.5	3.597	0.818	8	204.0	0.611
51	1	0	50	3	76.5	3.597	0.818	8	204.0	0.611
51	1	71	100	3	76.5	3.597	0.818	8	204.0	0.611
51	1	320	15	3	76.5	3.597	0.818	8	204.0	0.611
51	1	278	9	3	76.5	3.597	0.818	8	204.0	0.611
51	1	0	90	3	76.5	3.597	0.818	8	204.0	0.611
51	1	383	25	3	76.5	3.597	0.818	8	204.0	0.611
51	1	350	32	3	76.5	3.597	0.818	8	204.0	0.611
51	1	14	60	3	76.5	3.597	0.818	8	204.0	0.611
51	1	193	14	3	76.5	3.597	0.818	8	204.0	0.611
51	1	60	30	3	76.5	3.597	0.818	8	204.0	0.611
51	1	0	60	3	76.5	3.597	0.818	8	204.0	0.611
51	1	9	17	3	76.5	3.597	0.818	8	204.0	0.611
51	1	80	12	3	76.5	3.597	0.818	8	204.0	0.611
52	1	450	55	3	58.0	6.389	0.818	4	41.0	0.760
52	1	420	25	3	58.0	6.389	0.818	4	41.0	0.760
52	1	383	15	3	58.0	6.389	0.818	4	41.0	0.760
52	1	348	75	3	58.0	6.389	0.818	4	41.0	0.760
52	1	248	15	3	58.0	6.389	0.818	4	41.0	0.760
52	1	370	4	3	58.0	6.389	0.818	4	41.0	0.760
52	1	374	7	3	58.0	6.389	0.818	4	41.0	0.760
52	1	366	2	3	58.0	6.389	0.818	4	41.0	0.760
52	1	375	4	3	58.0	6.389	0.818	4	41.0	0.760
52	1	393	8	3	58.0	6.389	0.818	4	41.0	0.760
52	1	240	125	3	58.0	6.389	0.818	4	41.0	0.760
52	1	200	120	3	58.0	6.389	0.818	4	41.0	0.760
52	1	203	60	3	58.0	6.389	0.818	4	41.0	0.760
52	1	137	45	3	58.0	6.389	0.818	4	41.0	0.760
52	1	220	55	3	58.0	6.389	0.818	4	41.0	0.760
52	1	256	8	3	58.0	6.389	0.818	4	41.0	0.760
52	1	111	3	3	58.0	6.389	0.818	4	41.0	0.760
52	1	80	4	3	58.0	6.389	0.818	4	41.0	0.760
52	1	0	29	3	58.0	6.389	0.818	4	41.0	0.760
52	1	3	0	3	58.0	6.389	0.818	4	41.0	0.760
53	1	0	65	3	42.5	5.515	0.722	5	120.0	0.741
53	1	0	15	3	42.5	5.515	0.722	5	120.0	0.741
53	1	243	70	3	42.5	5.515	0.722	5	120.0	0.741
53	1	184	70	3	42.5	5.515	0.722	5	120.0	0.741
53	1	245	20	3	42.5	5.515	0.722	5	120.0	0.741
53	1	292	6	3	42.5	5.515	0.722	5	120.0	0.741
53	1	6	80	3	42.5	5.515	0.722	5	120.0	0.741
53	1	414	5	3	42.5	5.515	0.722	5	120.0	0.741
53	1	292	15	3	42.5	5.515	0.722	5	120.0	0.741
53	1	0	40	3	42.5	5.515	0.722	5	120.0	0.741
53	1	295	15	3	42.5	5.515	0.722	5	120.0	0.741
53	1	364	20	3	42.5	5.515	0.722	5	120.0	0.741
53	1	440	30	3	42.5	5.515	0.722	5	120.0	0.741
53	1	243	85	3	42.5	5.515	0.722	5	120.0	0.741
53	1	0	60	3	42.5	5.515	0.722	5	120.0	0.741
53	1	50	26	3	42.5	5.515	0.722	5	120.0	0.741
53	1	257	8	3	42.5	5.515	0.722	5	120.0	0.741
53	1	0	0	3	42.5	5.515	0.722	5	120.0	0.741
53	1	33	11	3	42.5	5.515	0.722	5	120.0	0.741
53	1	0	0	3	42.5	5.515	0.722	5	120.0	0.741
54	1	0	85	3	75.0	5.136	0.498	1	161.0	0.873
54	1	8	11	3	75.0	5.136	0.498	1	161.0	0.873
54	1	32	2	3	75.0	5.136	0.498	1	161.0	0.873
54	1	18	50	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	30	3	75.0	5.136	0.498	1	161.0	0.873
54	1	4	90	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	125	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	60	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	85	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	110	3	75.0	5.136	0.498	1	161.0	0.873
54	1	17	80	3	75.0	5.136	0.498	1	161.0	0.873
54	1	65	43	3	75.0	5.136	0.498	1	161.0	0.873
54	1	445	17	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	100	3	75.0	5.136	0.498	1	161.0	0.873
54	1	359	66	3	75.0	5.136	0.498	1	161.0	0.873
54	1	110	6	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	0	3	75.0	5.136	0.498	1	161.0	0.873
54	1	0	100	3	75.0	5.136	0.498	1	161.0	0.873
54	1	13	57	3	75.0	5.136	0.498	1	161.0	0.873
54	1	79	64	3	75.0	5.136	0.498	1	161.0	0.873
54	1	182	6	3	75.0	5.136	0.498	1	161.0	0.873
55	1	32	110	4	81.0	3.394	0.872	16	97.0	0.913
55	1	0	100	4	81.0	3.394	0.872	16	97.0	0.913
55	1	0	45	4	81.0	3.394	0.872	16	97.0	0.913
55	1	40	0	4	81.0	3.394	0.872	16	97.0	0.913
55	1	130	19	4	81.0	3.394	0.872	16	97.0	0.913
55	1	293	3	4	81.0	3.394	0.872	16	97.0	0.913
55	1	386	30	4	81.0	3.394	0.872	16	97.0	0.913
55	1	355	50	4	81.0	3.394	0.872	16	97.0	0.913
55	1	423	30	4	81.0	3.394	0.872	16	97.0	0.913
55	1	450	20	4	81.0	3.394	0.872	16	97.0	0.913
55	1	343	8	4	81.0	3.394	0.872	16	97.0	0.913
55	1	110	18	4	81.0	3.394	0.872	16	97.0	0.913
55	1	388	3	4	81.0	3.394	0.872	16	97.0	0.913
55	1	265	80	4	81.0	3.394	0.872	16	97.0	0.913
55	1	270	60	4	81.0	3.394	0.872	16	97.0	0.913
55	1	265	90	4	81.0	3.394	0.872	16	97.0	0.913
55	1	333	46	4	81.0	3.394	0.872	16	97.0	0.913
55	1	219	55	4	81.0	3.394	0.872	16	97.0	0.913
55	1	235	16	4	81.0	3.394	0.872	16	97.0	0.913
55	1	183	6	4	81.0	3.394	0.872	16	97.0	0.913
55	1	26	7	4	81.0	3.394	0.872	16	97.0	0.913
56	1	120	130	3	129.5	5.149	0.892	8	115.5	0.811
56	1	365	50	3	129.5	5.149	0.892	8	115.5	0.811
56	1	84	75	3	129.5	5.149	0.892	8	115.5	0.811
56	1	383	3	3	129.5	5.149	0.892	8	115.5	0.811
56	1	220	2	3	129.5	5.149	0.892	8	115.5	0.811
56	1	405	30	3	129.5	5.149	0.892	8	115.5	0.811
56	1	505	45	3	129.5	5.149	0.892	8	115.5	0.811
56	1	465	40	3	129.5	5.149	0.892	8	115.5	0.811
56	1	355	5	3	129.5	5.149	0.892	8	115.5	0.811
56	1	90	3	3	129.5	5.149	0.892	8	115.5	0.811
56	1	0	0	3	129.5	5.149	0.892	8	115.5	0.811
56	1	14	3	3	129.5	5.149	0.892	8	115.5	0.811
56	1	56	70	3	129.5	5.149	0.892	8	115.5	0.811
56	1	8	50	3	129.5	5.149	0.892	8	115.5	0.811
56	1	0	0	3	129.5	5.149	0.892	8	115.5	0.811
56	1	70	23	3	129.5	5.149	0.892	8	115.5	0.811
56	1	410	40	3	129.5	5.149	0.892	8	115.5	0.811
56	1	445	100	3	129.5	5.149	0.892	8	115.5	0.811
56	1	0	0	3	129.5	5.149	0.892	8	115.5	0.811
56	1	0	3	3	129.5	5.149	0.892	8	115.5	0.811
57	1	380	13	6	48.0	4.559	0.818	10	124.0	0.833
57	1	305	15	6	48.0	4.559	0.818	10	124.0	0.833
57	1	378	20	6	48.0	4.559	0.818	10	124.0	0.833
57	1	337	35	6	48.0	4.559	0.818	10	124.0	0.833
57	1	120	35	6	48.0	4.559	0.818	10	124.0	0.833
57	1	300	13	6	48.0	4.559	0.818	10	124.0	0.833
57	1	415	17	6	48.0	4.559	0.818	10	124.0	0.833
57	1	420	20	6	48.0	4.559	0.818	10	124.0	0.833
57	1	0	35	6	48.0	4.559	0.818	10	124.0	0.833
57	1	0	350	6	48.0	4.559	0.818	10	124.0	0.833
57	1	48	30	6	48.0	4.559	0.818	10	124.0	0.833
57	1	0	0	6	48.0	4.559	0.818	10	124.0	0.833
57	1	185	7	6	48.0	4.559	0.818	10	124.0	0.833
57	1	3	49	6	48.0	4.559	0.818	10	124.0	0.833
57	1	203	12	6	48.0	4.559	0.818	10	124.0	0.833
58	1	370	70	3	91.0	3.648	0.872	10	154.0	0.714
58	1	0	45	3	91.0	3.648	0.872	10	154.0	0.714
58	1	415	60	3	91.0	3.648	0.872	10	154.0	0.714
58	1	365	40	3	91.0	3.648	0.872	10	154.0	0.714
58	1	395	20	3	91.0	3.648	0.872	10	154.0	0.714
58	1	44	45	3	91.0	3.648	0.872	10	154.0	0.714
58	1	270	100	3	91.0	3.648	0.872	10	154.0	0.714
58	1	263	20	3	91.0	3.648	0.872	10	154.0	0.714
58	1	0	20	3	91.0	3.648	0.872	10	154.0	0.714
58	1	383	50	3	91.0	3.648	0.872	10	154.0	0.714
58	1	103	2	3	91.0	3.648	0.872	10	154.0	0.714
58	1	70	35	3	91.0	3.648	0.872	10	154.0	0.714
58	1	412	6	3	91.0	3.648	0.872	10	154.0	0.714
58	1	2	80	3	91.0	3.648	0.872	10	154.0	0.714
58	1	110	8	3	91.0	3.648	0.872	10	154.0	0.714
59	1	300	15	3	69.0	3.834	0.662	6	150.0	0.758
59	1	92	45	3	69.0	3.834	0.662	6	150.0	0.758
59	1	310	50	3	69.0	3.834	0.662	6	150.0	0.758
59	1	253	40	3	69.0	3.834	0.662	6	150.0	0.758
59	1	220	3	3	69.0	3.834	0.662	6	150.0	0.758
59	1	306	9	3	69.0	3.834	0.662	6	150.0	0.758
59	1	252	6	3	69.0	3.834	0.662	6	150.0	0.758
59	1	190	5	3	69.0	3.834	0.662	6	150.0	0.758
59	1	0	0	3	69.0	3.834	0.662	6	150.0	0.758
59	1	275	1	3	69.0	3.834	0.662	6	150.0	0.758
59	1	265	3	3	69.0	3.834	0.662	6	150.0	0.758
59	1	12	0	3	69.0	3.834	0.662	6	150.0	0.758
59	1	342	0	3	69.0	3.834	0.662	6	150.0	0.758
59	1	0	0	3	69.0	3.834	0.662	6	150.0	0.758
59	1	0	30	3	69.0	3.834	0.662	6	150.0	0.758
59	1	160	17	3	69.0	3.834	0.662	6	150.0	0.758
59	1	110	10	3	69.0	3.834	0.662	6	150.0	0.758
59	1	205	20	3	69.0	3.834	0.662	6	150.0	0.758
59	1	37	12	3	69.0	3.834	0.662	6	150.0	0.758
59	1	87	10	3	69.0	3.834	0.662	6	150.0	0.758
60	1	323	40	5	92.5	5.121	0.691	6	88.0	0.630
60	1	380	50	5	92.5	5.121	0.691	6	88.0	0.630
60	1	310	7	5	92.5	5.121	0.691	6	88.0	0.630
60	1	260	5	5	92.5	5.121	0.691	6	88.0	0.630
60	1	321	1	5	92.5	5.121	0.691	6	88.0	0.630
60	1	325	15	5	92.5	5.121	0.691	6	88.0	0.630
60	1	300	70	5	92.5	5.121	0.691	6	88.0	0.630
60	1	80	1	5	92.5	5.121	0.691	6	88.0	0.630
60	1	270	70	5	92.5	5.121	0.691	6	88.0	0.630
60	1	240	75	5	92.5	5.121	0.691	6	88.0	0.630
60	1	3	100	5	92.5	5.121	0.691	6	88.0	0.630
60	1	0	0	5	92.5	5.121	0.691	6	88.0	0.630
60	1	92	55	5	92.5	5.121	0.691	6	88.0	0.630
60	1	0	20	5	92.5	5.121	0.691	6	88.0	0.630
60	1	0	35	5	92.5	5.121	0.691	6	88.0	0.630
60	1	236	35	5	92.5	5.121	0.691	6	88.0	0.630
60	1	348	3	5	92.5	5.121	0.691	6	88.0	0.630
60	1	0	70	5	92.5	5.121	0.691	6	88.0	0.630
60	1	0	0	5	92.5	5.121	0.691	6	88.0	0.630
60	1	43	3	5	92.5	5.121	0.691	6	88.0	0.630
61	1	450	40	1	146.5	4.690	0.872	8	18.5	0.846
61	1	370	10	1	146.5	4.690	0.872	8	18.5	0.846
61	1	445	15	1	146.5	4.690	0.872	8	18.5	0.846
61	1	360	20	1	146.5	4.690	0.872	8	18.5	0.846
61	1	370	15	1	146.5	4.690	0.872	8	18.5	0.846
61	1	370	6	1	146.5	4.690	0.872	8	18.5	0.846
61	1	331	6	1	146.5	4.690	0.872	8	18.5	0.846
61	1	152	0	1	146.5	4.690	0.872	8	18.5	0.846
61	1	120	1	1	146.5	4.690	0.872	8	18.5	0.846
61	1	350	10	1	146.5	4.690	0.872	8	18.5	0.846
61	1	420	10	1	146.5	4.690	0.872	8	18.5	0.846
61	1	400	10	1	146.5	4.690	0.872	8	18.5	0.846
61	1	415	5	1	146.5	4.690	0.872	8	18.5	0.846
61	1	440	4	1	146.5	4.690	0.872	8	18.5	0.846
61	1	361	8	1	146.5	4.690	0.872	8	18.5	0.846
61	1	335	3	1	146.5	4.690	0.872	8	18.5	0.846
61	1	364	2	1	146.5	4.690	0.872	8	18.5	0.846
61	1	388	2	1	146.5	4.690	0.872	8	18.5	0.846
61	1	385	9	1	146.5	4.690	0.872	8	18.5	0.846
61	1	389	8	1	146.5	4.690	0.872	8	18.5	0.846
62	2	425	110	1	115.0	10.660	0.657	0	90.5	0.806
62	2	475	130	1	115.0	10.660	0.657	0	90.5	0.806
62	2	430	160	1	115.0	10.660	0.657	0	90.5	0.806
62	2	510	80	1	115.0	10.660	0.657	0	90.5	0.806
62	2	490	100	1	115.0	10.660	0.657	0	90.5	0.806
62	2	451	9	1	115.0	10.660	0.657	0	90.5	0.806
62	2	439	35	1	115.0	10.660	0.657	0	90.5	0.806
62	2	181	27	1	115.0	10.660	0.657	0	90.5	0.806
62	2	309	65	1	115.0	10.660	0.657	0	90.5	0.806
62	2	414	43	1	115.0	10.660	0.657	0	90.5	0.806
62	2	314	98	1	115.0	10.660	0.657	0	90.5	0.806
62	2	390	30	1	115.0	10.660	0.657	0	90.5	0.806
62	2	360	30	1	115.0	10.660	0.657	0	90.5	0.806
62	2	425	15	1	115.0	10.660	0.657	0	90.5	0.806
62	2	400	20	1	115.0	10.660	0.657	0	90.5	0.806
62	2	400	60	1	115.0	10.660	0.657	0	90.5	0.806
62	2	342	26	1	115.0	10.660	0.657	0	90.5	0.806
62	2	284	23	1	115.0	10.660	0.657	0	90.5	0.806
62	2	245	23	1	115.0	10.660	0.657	0	90.5	0.806
62	2	242	39	1	115.0	10.660	0.657	0	90.5	0.806
63	2	0	100	1	53.5	7.165	0.748	1	17.0	0.625
63	2	150	125	1	53.5	7.165	0.748	1	17.0	0.625
63	2	35	30	1	53.5	7.165	0.748	1	17.0	0.625
63	2	310	10	1	53.5	7.165	0.748	1	17.0	0.625
63	2	320	10	1	53.5	7.165	0.748	1	17.0	0.625
63	2	495	5	1	53.5	7.165	0.748	1	17.0	0.625
63	2	240	30	1	53.5	7.165	0.748	1	17.0	0.625
63	2	320	15	1	53.5	7.165	0.748	1	17.0	0.625
63	2	175	20	1	53.5	7.165	0.748	1	17.0	0.625
63	2	37	100	1	53.5	7.165	0.748	1	17.0	0.625
64	2	360	35	2	63.0	7.132	0.747	1	14.5	0.619
64	2	450	100	2	63.0	7.132	0.747	1	14.5	0.619
64	2	0	240	2	63.0	7.132	0.747	1	14.5	0.619
64	2	310	120	2	63.0	7.132	0.747	1	14.5	0.619
64	2	370	10	2	63.0	7.132	0.747	1	14.5	0.619
64	2	135	130	2	63.0	7.132	0.747	1	14.5	0.619
64	2	400	15	2	63.0	7.132	0.747	1	14.5	0.619
64	2	0	100	2	63.0	7.132	0.747	1	14.5	0.619
64	2	150	90	2	63.0	7.132	0.747	1	14.5	0.619
64	2	34	250	2	63.0	7.132	0.747	1	14.5	0.619
64	2	0	29	2	63.0	7.132	0.747	1	14.5	0.619
64	2	0	89	2	63.0	7.132	0.747	1	14.5	0.619
64	2	132	59	2	63.0	7.132	0.747	1	14.5	0.619
65	2	0	30	0	41.0	5.285	0.747	1	108.0	0.692
65	2	400	50	0	41.0	5.285	0.747	1	108.0	0.692
65	2	100	130	0	41.0	5.285	0.747	1	108.0	0.692
65	2	410	10	0	41.0	5.285	0.747	1	108.0	0.692
65	2	160	20	0	41.0	5.285	0.747	1	108.0	0.692
65	2	290	25	0	41.0	5.285	0.747	1	108.0	0.692
65	2	310	100	0	41.0	5.285	0.747	1	108.0	0.692
65	2	280	130	0	41.0	5.285	0.747	1	108.0	0.692
65	2	190	100	0	41.0	5.285	0.747	1	108.0	0.692
66	2	0	160	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	400	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	170	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	330	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	180	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	170	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	350	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	160	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	200	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	280	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	80	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	85	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	90	5	70.5	4.478	0.747	1	145.0	0.938
66	2	0	120	5	70.5	4.478	0.747	1	145.0	0.938
67	2	0	310	4	55.0	5.415	0.538	4	92.0	0.677
67	2	540	130	4	55.0	5.415	0.538	4	92.0	0.677
67	2	450	65	4	55.0	5.415	0.538	4	92.0	0.677
67	2	560	20	4	55.0	5.415	0.538	4	92.0	0.677
67	2	540	50	4	55.0	5.415	0.538	4	92.0	0.677
67	2	530	50	4	55.0	5.415	0.538	4	92.0	0.677
67	2	570	15	4	55.0	5.415	0.538	4	92.0	0.677
67	2	300	50	4	55.0	5.415	0.538	4	92.0	0.677
67	2	530	150	4	55.0	5.415	0.538	4	92.0	0.677
67	2	430	20	4	55.0	5.415	0.538	4	92.0	0.677
67	2	359	12	4	55.0	5.415	0.538	4	92.0	0.677
67	2	433	4	4	55.0	5.415	0.538	4	92.0	0.677
67	2	95	0	4	55.0	5.415	0.538	4	92.0	0.677
67	2	410	5	4	55.0	5.415	0.538	4	92.0	0.677
67	2	57	30	4	55.0	5.415	0.538	4	92.0	0.677
67	2	182	3	4	55.0	5.415	0.538	4	92.0	0.677
67	2	173	5	4	55.0	5.415	0.538	4	92.0	0.677
67	2	305	5	4	55.0	5.415	0.538	4	92.0	0.677
67	2	6	10	4	55.0	5.415	0.538	4	92.0	0.677
67	2	100	0	4	55.0	5.415	0.538	4	92.0	0.677
68	2	405	25	4	69.5	5.372	0.718	4	14.0	0.769
68	2	510	20	4	69.5	5.372	0.718	4	14.0	0.769
68	2	315	30	4	69.5	5.372	0.718	4	14.0	0.769
68	2	470	70	4	69.5	5.372	0.718	4	14.0	0.769
68	2	310	15	4	69.5	5.372	0.718	4	14.0	0.769
68	2	385	20	4	69.5	5.372	0.718	4	14.0	0.769
68	2	430	30	4	69.5	5.372	0.718	4	14.0	0.769
68	2	435	40	4	69.5	5.372	0.718	4	14.0	0.769
68	2	360	30	4	69.5	5.372	0.718	4	14.0	0.769
68	2	345	60	4	69.5	5.372	0.718	4	14.0	0.769
68	2	304	9	4	69.5	5.372	0.718	4	14.0	0.769
68	2	356	4	4	69.5	5.372	0.718	4	14.0	0.769
68	2	320	7	4	69.5	5.372	0.718	4	14.0	0.769
68	2	354	15	4	69.5	5.372	0.718	4	14.0	0.769
68	2	331	7	4	69.5	5.372	0.718	4	14.0	0.769
68	2	311	10	4	69.5	5.372	0.718	4	14.0	0.769
68	2	236	2	4	69.5	5.372	0.718	4	14.0	0.769
68	2	0	18	4	69.5	5.372	0.718	4	14.0	0.769
68	2	0	11	4	69.5	5.372	0.718	4	14.0	0.769
68	2	242	12	4	69.5	5.372	0.718	4	14.0	0.769
69	2	460	10	3	66.5	4.645	0.747	4	42.0	0.882
69	2	365	20	3	66.5	4.645	0.747	4	42.0	0.882
69	2	320	10	3	66.5	4.645	0.747	4	42.0	0.882
69	2	39	10	3	66.5	4.645	0.747	4	42.0	0.882
69	2	480	5	3	66.5	4.645	0.747	4	42.0	0.882
69	2	490	5	3	66.5	4.645	0.747	4	42.0	0.882
69	2	415	0	3	66.5	4.645	0.747	4	42.0	0.882
69	2	480	5	3	66.5	4.645	0.747	4	42.0	0.882
69	2	450	10	3	66.5	4.645	0.747	4	42.0	0.882
69	2	415	7	3	66.5	4.645	0.747	4	42.0	0.882
69	2	400	1	3	66.5	4.645	0.747	4	42.0	0.882
69	2	421	6	3	66.5	4.645	0.747	4	42.0	0.882
69	2	380	2	3	66.5	4.645	0.747	4	42.0	0.882
69	2	326	3	3	66.5	4.645	0.747	4	42.0	0.882
69	2	374	2	3	66.5	4.645	0.747	4	42.0	0.882
69	2	366	2	3	66.5	4.645	0.747	4	42.0	0.882
69	2	307	4	3	66.5	4.645	0.747	4	42.0	0.882
69	2	339	5	3	66.5	4.645	0.747	4	42.0	0.882
69	2	210	42	3	66.5	4.645	0.747	4	42.0	0.882
69	2	334	5	3	66.5	4.645	0.747	4	42.0	0.882
70	2	19	30	2	63.5	4.085	0.747	4	28.0	0.875
70	2	0	230	2	63.5	4.085	0.747	4	28.0	0.875
70	2	23	125	2	63.5	4.085	0.747	4	28.0	0.875
70	2	0	150	2	63.5	4.085	0.747	4	28.0	0.875
70	2	92	60	2	63.5	4.085	0.747	4	28.0	0.875
70	2	54	30	2	63.5	4.085	0.747	4	28.0	0.875
70	2	400	20	2	63.5	4.085	0.747	4	28.0	0.875
70	2	180	30	2	63.5	4.085	0.747	4	28.0	0.875
70	2	360	20	2	63.5	4.085	0.747	4	28.0	0.875
70	2	0	160	2	63.5	4.085	0.747	4	28.0	0.875
70	2	349	1	2	63.5	4.085	0.747	4	28.0	0.875
70	2	304	7	2	63.5	4.085	0.747	4	28.0	0.875
70	2	110	0	2	63.5	4.085	0.747	4	28.0	0.875
70	2	286	47	2	63.5	4.085	0.747	4	28.0	0.875
70	2	120	26	2	63.5	4.085	0.747	4	28.0	0.875
70	2	181	6	2	63.5	4.085	0.747	4	28.0	0.875
70	2	254	25	2	63.5	4.085	0.747	4	28.0	0.875
70	2	1	7	2	63.5	4.085	0.747	4	28.0	0.875
70	2	0	53	2	63.5	4.085	0.747	4	28.0	0.875
70	2	221	14	2	63.5	4.085	0.747	4	28.0	0.875
71	2	470	45	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	90	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	120	2	50.0	4.679	0.718	0	14.5	0.919
71	2	400	120	2	50.0	4.679	0.718	0	14.5	0.919
71	2	240	55	2	50.0	4.679	0.718	0	14.5	0.919
71	2	110	21	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	140	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	80	2	50.0	4.679	0.718	0	14.5	0.919
71	2	120	36	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	100	2	50.0	4.679	0.718	0	14.5	0.919
71	2	29	80	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	120	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	100	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	80	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	80	2	50.0	4.679	0.718	0	14.5	0.919
71	2	180	80	2	50.0	4.679	0.718	0	14.5	0.919
71	2	0	130	2	50.0	4.679	0.718	0	14.5	0.919
71	2	121	54	2	50.0	4.679	0.718	0	14.5	0.919
71	2	33	130	2	50.0	4.679	0.718	0	14.5	0.919
71	2	193	70	2	50.0	4.679	0.718	0	14.5	0.919
72	2	280	15	5	84.0	5.545	0.647	0	131.0	0.467
72	2	450	10	5	84.0	5.545	0.647	0	131.0	0.467
72	2	450	5	5	84.0	5.545	0.647	0	131.0	0.467
72	2	190	10	5	84.0	5.545	0.647	0	131.0	0.467
72	2	355	8	5	84.0	5.545	0.647	0	131.0	0.467
72	2	28	120	5	84.0	5.545	0.647	0	131.0	0.467
72	2	40	130	5	84.0	5.545	0.647	0	131.0	0.467
73	2	370	70	3	76.5	8.625	0.747	0	120.0	0.670
73	2	355	70	3	76.5	8.625	0.747	0	120.0	0.670
73	2	69	20	3	76.5	8.625	0.747	0	120.0	0.670
73	2	95	7	3	76.5	8.625	0.747	0	120.0	0.670
73	2	260	20	3	76.5	8.625	0.747	0	120.0	0.670
73	2	255	20	3	76.5	8.625	0.747	0	120.0	0.670
73	2	140	10	3	76.5	8.625	0.747	0	120.0	0.670
73	2	300	6	3	76.5	8.625	0.747	0	120.0	0.670
73	2	220	119	3	76.5	8.625	0.747	0	120.0	0.670
73	2	190	15	3	76.5	8.625	0.747	0	120.0	0.670
73	2	100	3	3	76.5	8.625	0.747	0	120.0	0.670
73	2	0	80	3	76.5	8.625	0.747	0	120.0	0.670
73	2	0	25	3	76.5	8.625	0.747	0	120.0	0.670
73	2	310	12	3	76.5	8.625	0.747	0	120.0	0.670
73	2	156	2	3	76.5	8.625	0.747	0	120.0	0.670
73	2	236	6	3	76.5	8.625	0.747	0	120.0	0.670
73	2	280	20	3	76.5	8.625	0.747	0	120.0	0.670
73	2	34	12	3	76.5	8.625	0.747	0	120.0	0.670
73	2	232	5	3	76.5	8.625	0.747	0	120.0	0.670
73	2	282	23	3	76.5	8.625	0.747	0	120.0	0.670
74	2	480	65	3	86.5	9.875	0.718	1	106.0	0.614
74	2	0	70	3	86.5	9.875	0.718	1	106.0	0.614
74	2	442	7	3	86.5	9.875	0.718	1	106.0	0.614
74	2	480	6	3	86.5	9.875	0.718	1	106.0	0.614
74	2	90	150	3	86.5	9.875	0.718	1	106.0	0.614
74	2	75	80	3	86.5	9.875	0.718	1	106.0	0.614
74	2	112	3	3	86.5	9.875	0.718	1	106.0	0.614
74	2	111	1	3	86.5	9.875	0.718	1	106.0	0.614
74	2	530	20	3	86.5	9.875	0.718	1	106.0	0.614
74	2	375	140	3	86.5	9.875	0.718	1	106.0	0.614
74	2	110	2	3	86.5	9.875	0.718	1	106.0	0.614
74	2	383	2	3	86.5	9.875	0.718	1	106.0	0.614
74	2	415	15	3	86.5	9.875	0.718	1	106.0	0.614
74	2	400	40	3	86.5	9.875	0.718	1	106.0	0.614
74	2	374	7	3	86.5	9.875	0.718	1	106.0	0.614
74	2	47	23	3	86.5	9.875	0.718	1	106.0	0.614
74	2	495	65	3	86.5	9.875	0.718	1	106.0	0.614
74	2	410	10	3	86.5	9.875	0.718	1	106.0	0.614
74	2	163	2	3	86.5	9.875	0.718	1	106.0	0.614
74	2	403	5	3	86.5	9.875	0.718	1	106.0	0.614
75	2	315	90	5	60.5	4.952	0.718	6	185.0	0.576
75	2	145	45	5	60.5	4.952	0.718	6	185.0	0.576
75	2	310	60	5	60.5	4.952	0.718	6	185.0	0.576
75	2	0	90	5	60.5	4.952	0.718	6	185.0	0.576
75	2	135	150	5	60.5	4.952	0.718	6	185.0	0.576
75	2	110	100	5	60.5	4.952	0.718	6	185.0	0.576
75	2	0	30	5	60.5	4.952	0.718	6	185.0	0.576
75	2	100	80	5	60.5	4.952	0.718	6	185.0	0.576
75	2	315	15	5	60.5	4.952	0.718	6	185.0	0.576
75	2	225	30	5	60.5	4.952	0.718	6	185.0	0.576
75	2	240	7	5	60.5	4.952	0.718	6	185.0	0.576
75	2	311	3	5	60.5	4.952	0.718	6	185.0	0.576
